         0,0.00012601
         0,0.00025202
         0,0.00037802
         0,0.00050403
         0,0.00063004
         0,0.00075605
0.00012601,0.00075605
0.00025202,0.00075605
0.00025202,0.00088206
0.00025202, 0.0010081
0.00025202, 0.0011341
0.00025202, 0.0012601
0.00037802, 0.0012601
0.00037802, 0.0013861
0.00037802, 0.0015121
0.00037802, 0.0016381
0.00037802, 0.0017641
0.00037802, 0.0018901
0.00037802, 0.0020161
0.00037802, 0.0021421
0.00037802, 0.0022681
0.00037802, 0.0023942
0.00037802, 0.0025202
0.00037802, 0.0026462
0.00037802, 0.0027722
0.00037802, 0.0028982
0.00037802, 0.0030242
0.00037802, 0.0031502
0.00037802, 0.0032762
0.00037802, 0.0034022
0.00037802, 0.0035282
0.00037802, 0.0036542
0.00037802, 0.0037802
0.00037802, 0.0039062
0.00037802, 0.0040323
0.00037802, 0.0041583
0.00037802, 0.0042843
0.00037802, 0.0044103
0.00037802, 0.0045363
0.00037802, 0.0046623
0.00037802, 0.0047883
0.00037802, 0.0049143
0.00037802, 0.0050403
0.00037802, 0.0051663
0.00037802, 0.0052923
0.00037802, 0.0054183
0.00037802, 0.0055444
0.00037802, 0.0056704
0.00037802, 0.0057964
0.00037802, 0.0059224
0.00037802, 0.0060484
0.00037802, 0.0061744
0.00037802, 0.0063004
0.00037802, 0.0064264
0.00037802, 0.0065524
0.00037802, 0.0066784
0.00037802, 0.0068044
0.00037802, 0.0069304
0.00037802, 0.0070565
0.00037802, 0.0071825
0.00037802, 0.0073085
0.00037802, 0.0074345
0.00037802, 0.0075605
0.00037802, 0.0076865
0.00037802, 0.0078125
0.00050403, 0.0078125
0.00050403, 0.0079385
0.00050403, 0.0080645
0.00050403, 0.0081905
0.00050403, 0.0083165
0.00050403, 0.0084425
0.00050403, 0.0085685
0.00050403, 0.0086946
0.00050403, 0.0088206
0.00050403, 0.0089466
0.00050403, 0.0090726
0.00050403, 0.0091986
0.00050403, 0.0093246
0.00050403, 0.0094506
0.00050403, 0.0095766
0.00050403, 0.0097026
0.00063004, 0.0097026
0.00063004, 0.0098286
0.00063004, 0.0099546
0.00063004,  0.010081
0.00063004,  0.010207
0.00063004,  0.010333
0.00063004,  0.010459
0.00063004,  0.010585
0.00063004,  0.010711
0.00063004,  0.010837
0.00075605,  0.010837
0.00075605,  0.010963
0.00075605,  0.011089
0.00075605,  0.011215
0.00075605,  0.011341
0.00075605,  0.011467
0.00075605,  0.011593
0.00075605,  0.011719
0.00075605,  0.011845
0.00075605,  0.011971
0.00075605,  0.012097
0.00075605,  0.012223
0.00075605,  0.012349
0.00075605,  0.012475
0.00075605,  0.012601
0.00075605,  0.012727
0.00075605,  0.012853
0.00075605,  0.012979
0.00075605,  0.013105
0.00075605,  0.013231
0.00075605,  0.013357
0.00075605,  0.013483
0.00088206,  0.013483
0.00088206,  0.013609
0.00088206,  0.013735
0.00088206,  0.013861
0.00088206,  0.013987
0.00088206,  0.014113
0.00088206,  0.014239
0.00088206,  0.014365
0.00088206,  0.014491
0.00088206,  0.014617
0.00088206,  0.014743
0.00088206,  0.014869
0.00088206,  0.014995
0.00088206,  0.015121
0.00088206,  0.015247
0.00088206,  0.015373
0.00088206,  0.015499
0.00088206,  0.015625
0.00088206,  0.015751
0.00088206,  0.015877
0.00088206,  0.016003
0.00088206,  0.016129
0.00088206,  0.016255
0.00088206,  0.016381
0.00088206,  0.016507
0.00088206,  0.016633
0.00088206,  0.016759
0.00088206,  0.016885
0.00088206,  0.017011
0.00088206,  0.017137
0.00088206,  0.017263
0.00088206,  0.017389
0.00088206,  0.017515
0.00088206,  0.017641
 0.0010081,  0.017641
 0.0010081,  0.017767
 0.0010081,  0.017893
 0.0010081,  0.018019
 0.0010081,  0.018145
 0.0010081,  0.018271
 0.0010081,  0.018397
 0.0010081,  0.018523
 0.0010081,  0.018649
 0.0010081,  0.018775
 0.0010081,  0.018901
 0.0010081,  0.019027
 0.0010081,  0.019153
