         0,0.00012502
         0,0.00025003
         0,0.00037505
         0,0.00050006
         0,0.00062508
         0,0.00075009
         0,0.00087511
         0, 0.0010001
         0, 0.0011251
         0, 0.0012502
         0, 0.0013752
         0, 0.0015002
         0, 0.0016252
         0, 0.0017502
         0, 0.0018752
         0, 0.0020003
         0, 0.0021253
0.00012498, 0.0021253
0.00012498, 0.0022503
0.00012498, 0.0023753
0.00012498, 0.0025003
0.00012498, 0.0026253
0.00012498, 0.0027503
0.00012498, 0.0028754
0.00012498, 0.0030004
0.00012498, 0.0031254
0.00012498, 0.0032504
0.00012498, 0.0033754
0.00012498, 0.0035004
0.00012498, 0.0036255
0.00024997, 0.0036255
0.00024997, 0.0037505
0.00024997, 0.0038755
0.00024997, 0.0040005
0.00024997, 0.0041255
0.00024997, 0.0042505
0.00024997, 0.0043755
0.00024997, 0.0045006
0.00024997, 0.0046256
0.00024997, 0.0047506
0.00024997, 0.0048756
0.00024997, 0.0050006
0.00024997, 0.0051256
0.00037495, 0.0051256
0.00037495, 0.0052507
0.00037495, 0.0053757
0.00037495, 0.0055007
0.00037495, 0.0056257
0.00037495, 0.0057507
0.00037495, 0.0058757
0.00037495, 0.0060008
0.00037495, 0.0061258
0.00037495, 0.0062508
0.00049994, 0.0062508
0.00049994, 0.0063758
0.00049994, 0.0065008
0.00062492, 0.0065008
0.00062492, 0.0066258
0.00062492, 0.0067508
0.00062492, 0.0068759
0.00062492, 0.0070009
0.00062492, 0.0071259
0.00074991, 0.0071259
0.00074991, 0.0072509
0.00074991, 0.0073759
0.00074991, 0.0075009
0.00074991,  0.007626
0.00074991,  0.007751
0.00074991,  0.007876
0.00074991,  0.008001
0.00074991,  0.008126
0.00074991,  0.008251
0.00074991,  0.008376
0.00074991, 0.0085011
0.00074991, 0.0086261
0.00074991, 0.0087511
0.00074991, 0.0088761
0.00074991, 0.0090011
0.00074991, 0.0091261
0.00074991, 0.0092512
0.00074991, 0.0093762
0.00074991, 0.0095012
0.00074991, 0.0096262
0.00074991, 0.0097512
0.00074991, 0.0098762
0.00074991,  0.010001
0.00074991,  0.010126
0.00074991,  0.010251
0.00087489,  0.010251
0.00087489,  0.010376
0.00087489,  0.010501
0.00087489,  0.010626
0.00087489,  0.010751
0.00087489,  0.010876
0.00087489,  0.011001
0.00087489,  0.011126
0.00087489,  0.011251
0.00087489,  0.011376
0.00087489,  0.011501
0.00087489,  0.011626
0.00087489,  0.011751
0.00087489,  0.011876
0.00087489,  0.012002
0.00087489,  0.012127
0.00087489,  0.012252
0.00087489,  0.012377
0.00087489,  0.012502
0.00087489,  0.012627
0.00087489,  0.012752
0.00087489,  0.012877
0.00087489,  0.013002
0.00087489,  0.013127
0.00087489,  0.013252
0.00099988,  0.013252
0.00099988,  0.013377
0.00099988,  0.013502
 0.0011249,  0.013502
 0.0011249,  0.013627
 0.0012498,  0.013627
 0.0012498,  0.013752
 0.0012498,  0.013877
 0.0012498,  0.014002
 0.0012498,  0.014127
 0.0012498,  0.014252
 0.0012498,  0.014377
 0.0012498,  0.014502
 0.0012498,  0.014627
 0.0012498,  0.014752
 0.0012498,  0.014877
 0.0012498,  0.015002
 0.0012498,  0.015127
 0.0012498,  0.015252
 0.0012498,  0.015377
 0.0012498,  0.015502
 0.0013748,  0.015502
 0.0013748,  0.015627
 0.0013748,  0.015752
 0.0013748,  0.015877
 0.0013748,  0.016002
 0.0013748,  0.016127
 0.0013748,  0.016252
 0.0013748,  0.016377
 0.0013748,  0.016502
 0.0013748,  0.016627
 0.0013748,  0.016752
 0.0013748,  0.016877
 0.0013748,  0.017002
 0.0013748,  0.017127
 0.0013748,  0.017252
 0.0013748,  0.017377
 0.0013748,  0.017502
 0.0013748,  0.017627
 0.0013748,  0.017752
 0.0013748,  0.017877
 0.0013748,  0.018002
 0.0013748,  0.018127
 0.0014998,  0.018127
 0.0014998,  0.018252
 0.0014998,  0.018377
 0.0014998,  0.018502
 0.0014998,  0.018627
 0.0014998,  0.018752
 0.0014998,  0.018877
 0.0014998,  0.019002
 0.0014998,  0.019127
 0.0014998,  0.019252
 0.0014998,  0.019377
 0.0014998,  0.019502
 0.0014998,  0.019627
 0.0016248,  0.019627
 0.0017498,  0.019627
 0.0017498,  0.019752
 0.0017498,  0.019877
